HubId,StopId,Code,Name,StopType,Zone,Street,Lng,Lat,Routes
736,2599,QTP 178,Trung tâm Văn Hóa Quận Tân Phú,Trụ dừng,Quận Tân Phú,Dương Đức Hiền,106.627078,10.810438,"16, 32, 48"
737,2602,QTP 061,Trường Đại học Công Nghiệp Thực Phẩm,Ô sơn,Quận Tân Phú,Lê Trọng Tấn,106.628586,10.806065,"32, 41, 48, 69"
738,2623,QGV 026,Nhà Thờ Hà Nội,Trụ dừng,Quận Gò Vấp,Thống Nhất,106.665106,10.851082,"146, 32, 36"
739,2632,QGV 025,Nhà Thờ Hà Nội,Trụ dừng,Quận Gò Vấp,Thống Nhất,106.665316,10.851836,"146, 32, 36"
740,2651,QTP 019,Cây xăng Tây Thạnh,Trụ dừng,Quận Tân Phú,Tây Thạnh,106.625587,10.816451,"28, 32, 41"
741,2653,QTP 179,Trung tâm Văn Hóa Quận Tân Phú,Trụ dừng,Quận Tân Phú,Dương Đức Hiền,106.626906,10.810607,"16, 32"
742,2654,QTP 074,Trường Đại học Công Nghiệp Thực Phẩm,Ô sơn,Quận Tân Phú,Lê Trọng Tấn,106.628671,10.805859,"32, 41, 69"
743,2659,QTP 079,Trạm cây xăng Sài Gòn Petro,Ô sơn,Quận Tân Phú,Tân Kỳ Tân Quý,106.625923,10.802044,"32, 41, 69"
744,2660,QTP 081,Trạm Nhà Thờ Họ Tộc Nguyễn,Trụ dừng,Quận Tân Phú,Tân Kỳ Tân Quý,106.620499,10.799963,"32, 69"
745,2665,QTP 096,Trạm Gò Dầu,Trụ dừng,Quận Tân Phú,Tân Quý,106.620316,10.795079,"32, 69"
746,2666,QTP 165,Trường GTVT,Trụ dừng,Quận Tân Phú,Văn Cao,106.621998,10.78641,"32, 41"
747,2676,Q12 102,Ngã tư Đình,Ô sơn,Quận 12,Quốc lộ 1A,106.639832,10.856667,"33, 60-1, 60-5, 61-3, 62"
748,2677,Q12 100,Trường Nguyễn Du,Nhà chờ,Quận 12,Quốc lộ 1A,106.632347,10.852583,"33, 60-1, 60-5, 61-3, 62"
749,2696,Q1 086,Diamond Plaza,Trụ dừng,Quận 1,Lê Duẩn,106.698704,10.780914,"18, 30"
750,2702,QBTH 076,Hồ Bơi Hải Quân,Trụ dừng,Quận Bình Thạnh,Nguyễn Hữu Cảnh,106.710522,10.789477,"30, 44, 56, 88"
751,2703,Q1 034,Mầm non Hoa Lư,Nhà chờ,Quận 1,Nguyễn Hữu Cảnh,106.707555,10.784149,"30, 44, 53, 56, 88"
752,2704,Q3 116,Nhà Văn Hóa Thanh Niên,Trụ dừng,Quận 3,Phạm Ngọc Thạch,106.696874,10.781862,"30, 36, 52"
753,2707,Q3 077,Điện Biên Phủ,Trụ dừng,Quận 3,Phạm Ngọc Thạch,106.69335,10.78514,"30, 36"
754,2713,QTB 070,Ngã ba Bình Giã,Trụ dừng,Quận Tân Bình,Trường Chinh,106.644453,10.797792,"30, 65"
755,2719,QTP 110,Nhà thờ Martino,Trụ dừng,Quận Tân Phú,Tân Hương,106.62886,10.792652,"30, 41"
756,2729,QGV 002,Vincom Plaza,Trụ dừng,Quận Gò Vấp,Phan Văn Trị,106.688409,10.827184,"146, 36"
757,2731,QGV 003,PCCC Quận Gò Vấp,Trụ dừng,Quận Gò Vấp,Phan Văn Trị,106.684976,10.828496,"146, 36"
758,2742,QGV 060,Nhà thờ Nữ Vương Hòa Bình,Trụ dừng,Quận Gò Vấp,Lê Đức Thọ,106.654528,10.856419,"103, 36"
759,2745,BX35,Bến xe buýt Thới An,Bến xe,Quận 12,Lê Văn Khương,106.64798,10.878467,"36, 62, 78"
760,2747,QBTH 102,Nhà văn hóa Lao Động,Nhà chờ,Quận Bình Thạnh,Nơ Trang Long,106.697969,10.816129,"31, 64"
761,2749,QBTH 104,UBND Phường 13,Trụ dừng,Quận Bình Thạnh,Nơ Trang Long,106.703333,10.819691,"31, 64"
762,2750,QBTH 103,Trường Trung cấp xây dựng Tp. HCM,Trụ dừng,Quận Bình Thạnh,Nơ Trang Long,106.701069,10.818953,"31, 64"
763,2775,Q12 078,Cao su Vina,Trụ dừng,Quận 12,Quốc lộ 1A,106.648536,10.861767,"33, 60-1, 60-5, 61-3, 62"
764,2781,Q12 083,Trường Nguyễn Du,Nhà chờ,Quận 12,Quốc lộ 1A,106.632469,10.853048,"33, 60-1, 60-5, 61-3, 62"
765,2782,Q4 048,UBND Phường 4,Trụ dừng,Quận 4,Tôn Thất Thuyết,106.703483,10.753109,"44, 46"
766,2783,BX 12,Bến xe buýt Kho Muối,Bến xe,Quận 4,Tôn Thất Thuyết,106.70174,10.752714,"44, 46"
767,2833,Q11 054,Đường Nguyễn Thị Nhỏ,Nhà chờ,Quận 11,Nguyễn Thị Nhỏ,106.652672,10.770221,"38, 69"
768,2834,Q4 045,Công An Phường 4,Trụ dừng,Quận 4,Tôn Thất Thuyết,106.703601,10.75323,"44, 46"
769,2843,Q5 077,Bệnh viện 30/4,Ô sơn,Quận 5,Sư Vạn Hạnh,106.673797,10.75801,"38, 45"
770,2844,Q5 078,Bệnh viện 30/4,Nhà chờ,Quận 5,Sư Vạn Hạnh,106.673652,10.758147,"38, 45"
771,2852,Q11 051,Coopmart Phú Thọ,Trụ dừng,Quận 11,Lữ Gia,106.653236,10.771143,"38, 69"
772,2854,Q1 167,Chợ Dân Sinh,Trụ dừng,Quận 1,Ký Con,106.698242,10.767312,"39, D4"
773,2902,QBT 105,Tên Lửa,Trụ dừng,Quận Bình Tân,Tên Lửa,106.610266,10.752561,"25, 41"
774,2906,QBT 160,Lê Đình Cẩn,Ô sơn,Quận Bình Tân,"Tỉnh lộ 10,Tân Tạo, Hồ Chí Minh, Việt Nam",106.60643,10.75781,"41, 62-6, 62-7, 81"
775,2924,QTP 071,Tây Thạnh,Trụ dừng,Quận Tân Phú,Lê Trọng Tấn,106.61982,10.807646,"41, 48, 69"
776,2932,QBT 101,Tên Lửa,Trụ dừng,Quận Bình Tân,Tên Lửa,106.610137,10.752471,"25, 41"
777,2939,Q2 001,Trần Não,Ô sơn,Quận 2,Lương Định Của,106.730418,10.785556,"43, 88"
778,2945,Q2 007,Phòng Đào tạo Quận 2,Biển treo,Quận 2,Lương Định Của,106.749902,10.791917,"43, 88"
779,2971,Q1 157,Trần Hưng Đạo,Trụ dừng,Quận 1,Nguyễn Cư Trinh,106.69178,10.764468,"45, 53, 56"
780,2972,BX45,Bến đò Bình Quới,Bến xe,Quận Bình Thạnh,Bình Quới,106.742713,10.831815,44
781,2977,Q2 008,Phòng Đào tạo Quận 2,Biển treo,Quận 2,Lương Định Của,106.749424,10.791985,"43, 88"
782,2978,Q10 047,Trường CĐ Sư phạm TW thành phố,Trụ dừng,Quận 10,Nguyễn Chí Thanh,106.670578,10.760277,"05, 45"
783,2983,Q2 014,Trần Não,Ô sơn,Quận 2,Lương Định Của,106.730072,10.785555,"43, 88"
784,2989,BX 22,Bến Mễ Cốc (Rạch Cát),Bến xe,Quận 8,Lưu Hữu Phước,106.626114,10.712879,46
785,3009,Q5 037,Chung cư 109 Nguyễn Biểu,Trụ dừng,Quận 5,Nguyễn Biểu,106.683945,10.755424,"46, 68"
786,3012,Q5 038,Trường THCS Ba Đình,Trụ dừng,Quận 5,Nguyễn Biểu,106.682927,10.75819,"46, 68"
787,3043,BX 58,Hưng Long,Bến xe,Huyện Bình Chánh,Quốc lộ 50,106.647307,10.637669,"09, 47"
788,3078,Q5 040,Chung cư 109 Nguyễn Biểu,Trụ dừng,Quận 5,Nguyễn Biểu,106.683769,10.755565,"46, 68"
789,3079,Q5 039,Trường THCS Ba Đình,Trụ dừng,Quận 5,Nguyễn Biểu,106.682788,10.758242,"46, 68"
790,3080,Q1 121,Trần Hưng Đạo,Nhà chờ,Quận 1,Nguyễn Thái Học,106.695335,10.768434,"140, 28, 46, 69, 72"
791,3101,QTP 065,Trạm Kênh 19/5,Trụ dừng,Quận Tân Phú,Lê Trọng Tấn,106.616302,10.809163,"28, 48, 69"
792,3102,QBT 182,Trạm giữa Vĩnh Lộc,Ô sơn,Quận Bình Tân,Vĩnh Lộc,106.58548,10.818697,"48, 71"
793,3116,LA_4,Nhà máy Kizunai,Ô sơn,Huyện Bình Chánh,Quốc lộ 50,106.660509,10.633061,"47, 62-11, 62-9"
794,3157,BX33,Đại học Bách Khoa,Bến xe,Quận 10,Lý Thường Kiệt,106.661346,10.774031,50
795,3164,BX13,Lê Hồng Phong,Bến xe,Quận 5,Lê Hồng Phong,106.676592,10.761252,"05, 53"
796,3166,Q5 061,Bệnh viện Nguyễn Tri Phương,Nhà chờ,Quận 5,Nguyễn Trãi,106.670149,10.754638,"68, 91"
797,3176,Q3 100,Phạm Ngọc Thạch,Trụ dừng,Quận 3,Võ Thị Sáu,106.690918,10.786916,"30, 72-1, 91"
798,3180,Q10 082,Ngã tư Trần Nhân Tông,Trụ dừng,Quận 10,Hùng Vương,106.676012,10.761984,"05, 91"
799,3184,BX36,Bến xe buýt Công viên phần mềm Quang Trung,Bến xe,Quận 12,Quốc lộ 1A,106.63071,10.852458,55
800,3187,BX 74,Trường Trung học Phổ thông Hiệp Bình,Bến xe,Quận Thủ Đức,Hiệp Bình,106.721474,10.84741,"57, 89"
801,3192,Q9 048,Trung tâm GDTX Quận 9,Trụ dừng,Quận 9,Đình Phong Phú,106.780372,10.839918,"57, 99"
802,3201,BX 32,Chợ Phước Bình,Bến xe,Quận 9,Đại Lộ 3,106.770912,10.812699,57
803,3210,Q12 232,Chợ Đường,Ô sơn,Quận 12,Bùi Công Trừng,106.689101,10.897721,"03, 58"
804,3255,Q12 235,Chợ Đường,Trụ dừng,Quận 12,Bùi Công Trừng,106.689048,10.897452,"03, 58"
805,3272,Q9 044,UBND phường Tăng Nhơn Phú B,Trụ dừng,Quận 9,Đình Phong Phú,106.782453,10.835793,"57, 99"
806,3277,QTD 145,Chợ Thủ Đức,Trụ dừng,Quận Thủ Đức,Lê Văn Ninh,106.754005,10.850327,"08, 57, 93"
807,3300,Q8 059,Phạm Hùng,Trụ dừng,Quận 8,Tạ Quang Bửu,106.668577,10.735828,"34, 59"
808,3301,Q10 063,Nhà thờ Đồng Tiến,Nhà chờ,Quận 10,Thành Thái,106.666237,10.769878,"38, 59, 69"
809,3339,Q8 060,Đường 1011,Trụ dừng,Quận 8,Tạ Quang Bửu,106.669121,10.736265,"34, 59"
810,3364,BX29,Khu dân cư Long Sơn,Bến xe,Quận 9,Nguyễn Xiển,106.83187,10.890372,61-1
811,3372,Q9T175,Chợ Gò Công,Trụ dừng,Quận 9,Nguyễn Văn Tăng,106.827632,10.842052,"61-1, D4"
812,3373,Q9 188,UBND phường Long Thạnh Mỹ,Trụ dừng,Quận 9,Nguyễn Văn Tăng,106.825433,10.841209,"61-1, D4"
813,3374,Q9 100,Ngã ba Mỹ Thành,Ô sơn,Quận 9,Lê Văn Việt,106.812958,10.850071,"55, 56, 61-1, 99, D4"
814,3375,Q9T177,Trường Nguyễn Huệ,Trụ dừng,Quận 9,Nguyễn Văn Tăng,106.818352,10.844096,"61-1, D4"
815,3383,QTD 139,Nhà hàng tiệc cưới Phố Đôi,Trụ dừng,Quận Thủ Đức,Kha Vạn Cân,106.763399,10.868789,"50, 61-1, 93"
816,3384,QTD 136,Nhà hàng tiệc cưới Phố Đôi,Trụ dừng,Quận Thủ Đức,Kha Vạn Cân,106.762476,10.867778,"50, 93"
817,3385,QTD 137,Trạm cầu vượt Linh Xuân,Trụ dừng,Quận Thủ Đức,Kha Vạn Cân,106.76371,10.871423,"50, 61-1, 93"
818,3387,QTD 135,UBND phường Linh Trung,Trụ dừng,Quận Thủ Đức,Kha Vạn Cân,106.761199,10.864264,"61-1, 93"
819,3392,Q9 192,Trường THPT Nguyễn Huệ,Trụ dừng,Quận 9,Nguyễn Văn Tăng,106.817963,10.844434,"61-1, D4"
820,3393,Q9 194,Chợ Gò Công,Ô sơn,Quận 9,Nguyễn Văn Tăng,106.828067,10.842184,"61-1, D4"
821,3395,Q9 099,Ngã ba Mỹ Thành,Ô sơn,Quận 9,Lê Văn Việt,106.812826,10.849865,"55, 56, 61-1, 99, D4"
822,3396,Q9 193,UBND phường Long Thạnh Mỹ,Trụ dừng,Quận 9,Nguyễn Văn Tăng,106.824231,10.841062,"61-1, D4"
823,3427,HBC 377,Ba Làng,Trụ dừng,Huyện Bình Chánh,Quốc lộ 1A,106.556552,10.65658,"62-1, 62-10, 62-8, 63-1"
824,3436,HBC 294,Trường Tiểu học Cầu Xáng,Trụ dừng,Huyện Bình Chánh,Tỉnh lộ 10 Bình Chánh,106.517563,10.78758,"62-6, 62-7, 71, 81"
825,3443,HBC 300,Trường tiểu học Phạm Văn Hai,Trụ dừng,Huyện Bình Chánh,Tỉnh lộ 10 Bình Chánh,106.550125,10.77128,"62-6, 62-7, 71, 81"
826,3444,HBC 301,Mầm non Hoa Thiên Tuế,Trụ dừng,Huyện Bình Chánh,Trần Văn Giàu,106.554433,10.769078,"62-6, 62-7, 73, 81"
827,3449,QBT 156,Phòng Y học ,Trụ dừng,Quận Bình Tân,Tỉnh lộ 10,106.586945,10.756835,"62-6, 62-7, 73, 81"
828,3454,QBT 166,Cấp nước Bình Trị Đông,Trụ dừng,Quận Bình Tân,"Tỉnh lộ 10,Tân Tạo, Hồ Chí Minh, Việt Nam",106.618225,10.757401,"62-6, 62-7, 81"
829,3457,QBT 136,Chợ Phú Lâm,Trụ dừng,Quận Bình Tân,"Tỉnh lộ 10,Tân Tạo, Hồ Chí Minh, Việt Nam",106.618355,10.757481,"62-6, 62-7, 81"
830,3459,QBT 138,Kim Ngân,Trụ dừng,Quận Bình Tân,"Tỉnh lộ 10,Tân Tạo, Hồ Chí Minh, Việt Nam",106.613104,10.758227,"62-6, 62-7, 81"
831,3466,QBT 146,Khang Mỹ Lạc,Trụ dừng,Quận Bình Tân,Tỉnh lộ 10,106.583252,10.757694,"62-6, 62-7, 73, 81"
832,3467,HBC 283,Mầm non Hoa Thiên Tuế,Trụ dừng,Huyện Bình Chánh,Trần Văn Giàu,106.554379,10.769383,"62-6, 62-7, 73, 81"
833,3470,HBC 284,Trường tiểu học Phạm Văn Hai,Trụ dừng,Huyện Bình Chánh,Tỉnh lộ 10,106.550399,10.77138,"62-6, 62-7, 71, 81"
834,3475,HBC 293,Trường Tiểu học Cầu Xáng,Ô sơn,Huyện Bình Chánh,Tỉnh lộ 10 Bình Chánh,106.518009,10.787654,"62-6, 62-7, 71, 81"
835,3506,QCCT089,Nhà văn hóa Cụm An Nhơn Tây,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 15,106.514109,11.089071,"70, 87"
836,3515,QCCT099,ngã 3 xã Phú Mỹ Hưng,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 15 Củ Chi,106.479084,11.131771,"70, 79"
837,3522,BX 67,Bến xe buýt Bến Súc,Bến xe,Huyện Củ Chi,Tỉnh lộ 15,106.455696,11.154887,70
838,3536,QCCT103,Ngã 3 Đền Bến Dược,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 15,106.460727,11.149482,"70, 79"
839,3538,QCCT106,Ngã 3 xã Phú Mỹ Hưng,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 15,106.479959,11.130334,"70, 79"
840,3547,QCCT116,Nhà văn hóa Cụm An Nhơn Tây,Ô sơn,Huyện Củ Chi,Tỉnh lộ 15,106.513885,11.089467,"70, 87"
841,3574,QTP 189,Ủy Ban nhân dân quận Tân Phú,Nhà chờ,Quận Tân Phú,Lũy Bán Bích,106.636385,10.78534,"62, 64, 69"
842,3600,BX 59,Phật Cô Đơn,Bến xe,Huyện Bình Chánh,Mai Bá Hương,106.488499,10.757067,71
843,3634,HHM 035,Công ty Sakos,Nhà chờ,Huyện Hóc Môn,Quốc lộ 22,106.57337,10.903752,"13, 74"
844,3643,HCC 010,Hồng Đào,Trụ dừng,Huyện Củ Chi,Quốc lộ 22,106.520369,10.95003,"13, 74"
845,3648,HCC 014,Điện lực Củ Chi - Ngã 3 Việt Kiều,Nhà chờ,Huyện Củ Chi,Quốc lộ 22,106.501617,10.961317,"13, 74, 94"
846,3649,HCC 043,Công ty Sài Gòn Cáp,Trụ dừng,Huyện Củ Chi,Quốc lộ 22,106.509694,10.956818,"13, 74"
847,3654,HCC 046,Ngã tư Quán đôi,Trụ dừng,Huyện Củ Chi,Quốc lộ 22,106.522923,10.947954,"13, 74"
848,3658,HCC 052,Chợ chiều Tân Phú Trung,Trụ dừng,Huyện Củ Chi,Quốc lộ 22,106.552808,10.931917,"13, 74"
849,3661,BX 79,Bình Khánh,Bến xe,Huyện Cần Giờ,Rừng Sác,106.777223,10.663112,90
850,3662,HCG 024,Chợ Bình Khánh,Nhà chờ,Huyện Cần Giờ,Rừng Sác,106.777357,10.66287,"75, 90"
851,3667,HCG 009,Ngã 3 An Thời Đông,Nhà chờ,Huyện Cần Giờ,Rừng Sác,106.824633,10.575572,"128, 75, 90"
852,3669,HCG 012,Ngã 3 Lý Nhơn,Nhà chờ,Huyện Cần Giờ,Rừng Sác,106.828276,10.561445,"128, 75, 90"
853,3672,HCG 022,Ngã Tư 30/4,Nhà chờ,Huyện Cần Giờ,Duyên Hải,106.91975,10.39541,"75, 90"
854,3673,HCG 020,Cây xăng Đức Thanh,Nhà chờ,Huyện Cần Giờ,Duyên Hải,106.916907,10.39512,"77, 90"
855,3675,BX 78,Bến xe buýt Cần Giờ,Bến xe,Huyện Cần Giờ,Đào Cử,106.964441,10.410474,"75, 77, 90"
856,3678,HCG 021,Ngã Tư 30/4,Nhà chờ,Huyện Cần Giờ,Duyên Hải,106.919551,10.395621,"75, 90"
857,3679,HCG 016,Ngã ba Đảo Khỉ,Nhà chờ,Huyện Cần Giờ,Rừng Sác,106.898652,10.407329,"75, 90"
858,3680,HCG 019,Cây xăng Đức Thanh,Nhà chờ,Huyện Cần Giờ,Duyên Hải,106.916596,10.395326,"75, 77, 90"
859,3682,HCG 010,Ngã 3 An Thời Đông,Nhà chờ,Huyện Cần Giờ,Rừng Sác,106.824934,10.575751,"128, 75, 90"
860,3684,HCG 011,Ngã 3 Lý Nhơn,Nhà chờ,Huyện Cần Giờ,Rừng Sác,106.828694,10.56135,"128, 75, 90"
861,3689,HNB 017,Trường Lê Văn Hưu,Trụ dừng,Huyện Nhà Bè,Huỳnh Tấn Phát,106.759847,10.675985,"20, 75"
862,3692,BX26,Hẻm 813 Long Phước,Bến xe,Quận 9,Long Thuận,106.860107,10.789044,76
863,3694,Q9 133,Nhà bia tưởng niệm,Trụ dừng,Quận 9,Long Phước,106.859411,10.81038,"76, 88"
864,3699,Q9 138,Ngã ba Long Thuận,Trụ dừng,Quận 9,Long Thuận,106.835384,10.814622,"76, 88"
865,3720,BX 57,Chợ Bình Chánh,Bến xe,Huyện Bình Chánh,Quốc lộ 1A,106.571535,10.665484,73
866,3723,HBC 447,Đường dẫn Cao tốc,Ô sơn,Huyện Bình Chánh,Thế Lữ,106.572044,10.702305,"101, 22"
867,3727,HBC 449,Ấp 5,Ô sơn,Huyện Bình Chánh,Thế Lữ,106.577446,10.699169,"101, 22"
868,3742,Q9 267,Đường Hoàng Hữu Nam,Trụ dừng,Quận 9,Hoàng Hữu Nam,106.814125,10.871176,"55, 56, 67, 76, 93"
869,3744,Q9 060,Nghĩa trang liệt sĩ Tp.HCM,Trụ dừng,Quận 9,D400,106.809345,10.871408,"55, 56, 67, 76, 93"
870,3745,Q9 059,Ngã ba Lâm Viên 1,Trụ dừng,Quận 9,D400,106.812386,10.870689,"55, 76, 93"
871,3761,Q9  123,Ngã ba Long Thuận,Trụ dừng,Quận 9,Long Thuận,106.834999,10.814425,"76, 88"
872,3765,Q9 128,Trường tiểu học Long Phước,Ô sơn,Quận 9,Long Phước,106.859474,10.811131,"76, 88"
873,3771,BX 83,Đình Đồng Hòa,Bến xe,Huyện Cần Giờ,Duyên Hải,106.881126,10.380525,77
874,3791,HBC 416,Ấp 5,Ô sơn,Huyện Bình Chánh,Thế Lữ,106.577581,10.699164,"101, 22"
875,3793,HBC 419,Đường dẫn Cao tốc,Ô sơn,Huyện Bình Chánh,Thế Lữ,106.571792,10.702495,"101, 22"
876,3874,BX 64,Bến Dược,Bến xe,Huyện Củ Chi,Tỉnh lộ 15,106.455331,11.154824,"61-4, 79"
877,3905,BX 99,Lê Minh Xuân - Xã Bình Lợi ,Bến xe,Huyện Bình Chánh,"Vườn Thơm, Bình Chánh",106.472449,10.746047,81
878,3933,BX 88,Tân Túc,Bến xe,Huyện Bình Chánh,Nguyễn Hữu Trí,106.551528,10.684682,"62-4, 84"
879,3938,HBC 398,Cầu Chợ Đệm,Trụ dừng,Huyện Bình Chánh,Nguyễn Hữu Trí,106.580992,10.693007,"22, 84"
880,3945,HHM 065,Ngã Ba Giồng,Trụ dừng,Huyện Hóc Môn,Nguyễn Văn Bứa,106.559878,10.869047,"62-5, 78, 85"
881,3957,BX 68,Bến xe buýt An Nhơn Tây,Bến xe,Huyện Củ Chi,An Nhơn Tây,106.511093,11.088134,87
882,3962,HBC 409,Chùa Phước An,Trụ dừng,Huyện Bình Chánh,Nguyễn Hữu Trí,106.579367,10.692796,"73, 84"
883,3964,HHM 076,Ngã 3 Giồng,Trụ dừng,Huyện Hóc Môn,Nguyễn Văn Bứa,106.55924,10.868647,"62-5, 78, 85"
884,3967,HHM 072,Trường Nhị Xuân,Trụ dừng,Huyện Hóc Môn,Nguyễn Văn Bứa,106.538174,10.871176,"23, 62-5, 78, 85"
885,4002,Q2 050,Lê Văn Thịnh,Trụ dừng,Quận 2,Nguyễn Duy Trinh,106.77021,10.788514,"29, 88"
886,4006,Q2 054,Đỗ Xuân Hợp,Trụ dừng,Quận 2,Nguyễn Duy Trinh,106.779427,10.789444,"29, 88"
887,4019,BX27,Chợ Long Phước,Bến xe,Quận 9,Long Phước,106.85936,10.808298,88
888,4062,Q2 055,Đỗ Xuân Hợp,Ô sơn,Quận 2,Nguyễn Duy Trinh,106.779674,10.789751,"29, 88"
889,4068,Q2 059,Lê Văn Thịnh,Trụ dừng,Quận 2,Nguyễn Duy Trinh,106.770764,10.788639,"29, 88"
890,4086,BX 11,Khu dân cư Thạnh Mỹ Lợi,Bến xe,Quận 2,Thạnh Mỹ Nam,106.770614,10.770601,99
891,4098,Q9 263,Đường cầu xây,Ô sơn,Quận 9,Hoàng Hữu Nam,106.813675,10.854681,"55, 56, 99"
892,4112,BX90,Bến Xe Buýt ÐH Quốc Gia,Bến xe,Quận Thủ Đức,Đường nội bộ Đại học Quốc gia,106.77871704101562,10.884156227111816,"33, 53, 99"
893,4114,Q9 010,UBND Phường Phước Long B,Trụ dừng,Quận 9,Đỗ Xuân Hợp,106.768768,10.826657,"29, 99"
894,4119,Q9 270,Đường cầu xây,Trụ dừng,Quận 9,Hoàng Hữu Nam,106.813502,10.854813,"55, 56, 99"
895,4131,Q9T179,Ngã ba Mỹ Thành,Trụ dừng,Quận 9,Nguyễn Văn Tăng,106.814682,10.849007,"61-1, D4"
896,4149,QBT 009,Chợ An Lạc ,Trụ dừng,Quận Bình Tân,Kinh Dương Vương,106.62136,10.743396,"09, 139, 14, 148, 25, 32, 61, 62-1, 62-10, 62-2, 62-8, 63-1, 84"
897,4184,Q9 019,Đường 655,Trụ dừng,Quận 9,Đỗ Xuân Hợp,106.779162,10.800692,"29, D4"
898,4189,Q9 024,Đường 655,Trụ dừng,Quận 9,Đỗ Xuân Hợp,106.779111,10.801565,"29, D4"
899,4196,Q9 033,UBND phường Phước Long B,Trụ dừng,Quận 9,Đỗ Xuân Hợp,106.769042,10.82574,"29, 99"
900,4261,Q1 054,Lê Lợi,Nhà chờ,Quận 1,Nguyễn Huệ,106.702883,10.775127,"DL01, DL02"
901,4271,Q1 078,"Đền Thờ Ấn Giáo, Pasteur",Nhà chờ,Quận 1,Pasteur,106.70139,10.773595,"04, 109, 152, 18, 31, 36, 52, 93"
902,4273,Q1 081,Lê Duẫn,Trụ dừng,Quận 1,Pasteur,106.698333,10.778308,"04, 109, 152, 18, 31, 36, 52, 93"
903,4274,Q1 082,Nguyễn Thị Minh Khai,Nhà chờ,Quận 1,Pasteur,106.696659,10.779782,"04, 109, 152, 31, 93"
904,4312,QTP 186,Âu Cơ,Trụ dừng,Quận Tân Phú,Lũy Bán Bích,106.637898,10.794367,"30, 62"
905,4320,QTP 207,Ủy Ban nhân dân quận Tân Phú,Trụ dừng,Quận Tân Phú,Lũy Bán Bích,106.636605,10.78505,"62, 64, 69"
906,4323,QTP 210,Âu Cơ,Trụ dừng,Quận Tân Phú,Lũy Bán Bích,106.638118,10.794541,"30, 62"
907,4378,QTD 242,Đường 12,Trụ dừng,Quận Thủ Đức,Đường nhánh N8 nút giao Gò Dưa,106.733465,10.867209,"29, 89"
908,4418,Q6 072,Bãi Sậy,Trụ dừng,Quận 6,Phạm Đình Hổ,106.649303,10.748803,"101, 39"
909,4421,LA_3,Nhà máy Kizunai,Ô sơn,Huyện Bình Chánh,Quốc lộ 50 (Quốc lộ 1A),106.66023,10.633299,"47, 62-11, 62-9"
910,4599,HBC 460,Bùi Thanh Khiết,Trụ dừng,Huyện Bình Chánh,Nguyễn Hữu Trí,106.57558,10.691889,"73, 84"
911,4600,HBC 459,Bùi Thanh Khiết,Trụ dừng,Huyện Bình Chánh,Nguyễn Hữu Trí,106.575746,10.692048,"73, 84"
912,4601,HBC 458,Chùa Phước An,Ô sơn,Huyện Bình Chánh,Nguyễn Hữu Trí,106.579394,10.692659,"73, 84"
913,4628,QGV 177,City Mart,Trụ dừng,Quận Gò Vấp,Quang Trung,106.661164,10.835614,"103, 18, 24, 55"
914,4738,QGV 076,Trường Lê Thị Hồng Gấm,Trụ dừng,Quận Gò Vấp,Phạm Văn Chiêu,106.661893,10.852969,"32, 36"
915,4740,QGV 091,Trường Lê Thị Hồng Gấm,Trụ dừng,Quận Gò Vấp,Phạm Văn Chiêu,106.661314,10.852626,"32, 36"
916,4744,QGV 022,UBND Phường 16,Trụ dừng,Quận Gò Vấp,Thống Nhất,106.664811,10.842126,"146, 36"
917,4746,HHM 005,Thị trần Hóc Môn,Trụ dừng,Huyện Hóc Môn,Bà Triệu,106.596093,10.887738,"122, 62-5, 85"
918,4761,BX_100,Tân Nhựt,Bến xe,Huyện Bình Chánh,Thế Lữ,106.564373,10.705737,101
919,4767,Q6 009,Ngã tư Cây Da Sà,Trụ dừng,Quận 6,Bà Hom,106.626,10.755665,"62-6, 62-7, 81"
920,4769,Q6 011,Chợ Phú Lâm,Trụ dừng,Quận 6,Bà Hom,106.631439,10.754611,"62-6, 62-7, 81"
921,4774,Q6 063,Nguyễn Thị Nhỏ,Biển treo,Quận 6,Nguyễn Thị Nhỏ,106.650585,10.751802,"103, 23"
922,6835,Q12 175,Hiệp Thành 31,Trụ dừng,Quận 12,Nguyễn Ảnh Thủ,106.64418,10.876876,"146, 48"
923,6860,BX 84,An Thới Đông,Bến xe,Huyện Cần Giờ,An Thới Đông,106.788638,10.591123,127
924,6861,BX 85,Bà Xán,Bến xe,Huyện Cần Giờ,Bà Xán,106.81884,10.616538,127
925,6862,BX 86,Tân Điền,Bến xe,Huyện Cần Giờ,Dương Văn Hạnh,106.776466,10.466353,128
926,6863,BX 90,An Nghĩa,Bến xe,Huyện Cần Giờ,Tam Thôn Hiệp,106.830593,10.588982,128
927,6867,HCG 046,Tam Thôn Hiệp,Trụ dừng,Huyện Cần Giờ,Tam Thôn Hiệp,106.825535,10.587437,"127, 128"
928,6886,HCG 065,Rừng Sác,Trụ dừng,Huyện Cần Giờ,Tam Thôn Hiệp,106.82539,10.587579,"127, 128"
