StopId,Code,Name,StopType,Zone,Street,Lng,Lat,Routes
3253,HHM 222,Xã Nhị Bình,Trụ dừng,Huyện Hóc Môn,Bùi Công Trừng,106.676581,10.911675,58
3252,HHM 223,Công ty Hải Hưng Thịnh,Trụ dừng,Huyện Hóc Môn,Bùi Công Trừng,106.681007,10.913097,58
3256,HHM 216,Cầu Bà Hồng,Trụ dừng,Huyện Hóc Môn,Bùi Công Trừng,106.684134,10.910242,58
3254,HHM 225,Đặng Công Bỉnh,Trụ dừng,Huyện Hóc Môn,Bùi Công Trừng,106.686859,10.903489,58
3258,Q12 234,Cầu Võng,Trụ dừng,Quận 12,Bùi Công Trừng,106.688576,10.899754,58
1432,Q8 039,Quận ủy Quận 8,Trụ dừng,Quận 8,Phạm Thế Hiển,106.664864,10.74248,59
3298,Q8 065,UBND Quận 8,Trụ dừng,Quận 8,Dương Quang Đông,106.666168,10.740254,59
3299,Q8 066,Tạ Quang Bửu,Trụ dừng,Quận 8,Dương Quang Đông,106.667366,10.736481,59
2078,Q8 057,Nhà thờ Nam Hải,Trụ dừng,Quận 8,Phạm Hùng,106.670884,10.737546,59
2080,Q8 058,Sân vận động Quận 8,Nhà chờ,Quận 8,Phạm Hùng,106.669044,10.742432,59
7673,Q8 151,Chùa An Phú,Trụ dừng,Quận 8,Phạm Hùng,106.669199,10.747396,59
2081,Q5 066,Siêu thị Điện máy,Trụ dừng,Quận 5,Nguyễn Tri Phương,106.669661,10.754163,59
2082,Q5 067,Bệnh viện Nguyễn Tri Phương,Nhà chờ,Quận 5,Nguyễn Tri Phương,106.669698,10.755486,"59, 68"
222,QGV 122,Xóm Cháy,Trụ dừng,Quận Gò Vấp,Nguyễn Kiệm,106.678743,10.821894,59
3340,Q5 070,Trường Trần Khai Nguyên,Nhà chờ,Quận 5,Nguyễn Tri Phương,106.669103,10.758406,59
1981,Q5 071,Bệnh viện Nguyễn Tri Phương,Trụ dừng,Quận 5,Nguyễn Tri Phương,106.669473,10.755728,"59, 68"
7672,Q8 150 ,Chùa An Phú,Trụ dừng,Quận 8,Phạm Hùng,106.668985,10.747507,59
1978,Q8 055,Sân vận động Quận 8,Trụ dừng,Quận 8,Phạm Hùng,106.668749,10.74202,59
3344,Q8 067,Đường 1011,Trụ dừng,Quận 8,Dương Quang Đông,106.667412,10.73669,59
3342,Q8 068,Tòa án Quận 8,Trụ dừng,Quận 8,Dương Quang Đông,106.666131,10.741024,59
7280,BXLT Phu Tuc,Bến xe Phú Túc,Bến xe,Ngoại thành,Quốc lộ 20,107.217992,11.09212,60-2
7213,BXLT KCN Nhon Trach,Bến xe KCN Nhơn Trạch,Bến xe,Ngoại thành,Đường HL13,106.904472,10.729651,60-3
7014,MRT1_13,Suối Tiên,Ga Metro Số 1,Quận Thủ Đức,Xa lộ Hà Nội,106.805751,10.869606,60-7
6950,QH568TĐ_1,Bến xe Xa lộ Hà Nội (2ha),Bến Bãi QH 568,Quận Thủ Đức,Xa lộ Hà Nội,106.803417,10.867636,60-7
7011,MRT1_9,Phước Long,Ga Metro Số 1,Quận Thủ Đức,Xa lộ Hà Nội,106.756881,10.814153,60-7
6966,QH568TB_2,Bãi Hậu Cần 2,Bến Bãi QH 568,Quận Tân Bình,Cộng Hòa,106.638032,10.803873,"60-7, 63-1"
4351,Q6 067,Bệnh viện Quận 6,Ô sơn,Quận 6,Nguyễn Văn Luông,106.635028,10.747154,61
4609,Q6 068,Trường Cao đẳng Kinh tế-Kỹ thuật TP.HCM,Nhà chờ,Quận 6,Nguyễn Văn Luông,106.634653,10.744281,61
7575,Q6 120,Thảo Đường Thiền Tự,Ô sơn,Quận 6,Trần Văn Kiểu,106.627668,10.740128,61
7574,Q6 119,Tòa án Nhân dân Quận 6,Trụ dừng,Quận 6,Trần Văn Kiểu,106.627035,10.736745,61
7573,Q6 118,Đường 72,Ô sơn,Quận 6,Trần Văn Kiểu,106.626568,10.733435,61
4771,Q6 021,Vành Đai,Ô sơn,Quận 6,Vành Đai,106.62526,10.732149,61
1591,Q6 002,Chợ An Dương Vương,Trụ dừng,Quận 6,An Dương Vương,106.623784,10.743876,61
3321,QBT 177,Trần Đại Nghĩa,Ô sơn,Quận Bình Tân,Trần Đại Nghĩa,106.599961,10.722604,61
7279,QBT 286,Bãi xe An Khang,Ô sơn,Quận Bình Tân,Trần Đại Nghĩa,106.598132,10.723747,61
3324,QBT 274,Đường số 1,Trụ dừng,Quận Bình Tân,Trần Đại Nghĩa,106.597107,10.724396,61
3325,QBT 178,Tứ Hưng,Trụ dừng,Quận Bình Tân,Trần Đại Nghĩa,106.594301,10.725603,61
3328,QBT 179,Đường Cây Bàng,Trụ dừng,Quận Bình Tân,Trần Đại Nghĩa,106.591158,10.726825,61
3326,QBT 180,Đường số 4,Trụ dừng,Quận Bình Tân,Trần Đại Nghĩa,106.586437,10.728206,61
3327,QBT 181,Đường số 5B,Trụ dừng,Quận Bình Tân,Trần Đại Nghĩa,106.583261,10.729081,61
3329,HBC 043,Nguyễn Cửu Phú,Trụ dừng,Huyện Bình Chánh,Trần Đại Nghĩa,106.58,10.729893,61
3330,HBC 044,Công ty Phạm Nguyên,Trụ dừng,Huyện Bình Chánh,Trần Đại Nghĩa,106.575258,10.730926,61
3331,HBC 045,Công ty Robot 2,Ô sơn,Huyện Bình Chánh,Trần Đại Nghĩa,106.57191,10.731706,61
3332,HBC 046,Cơ sở Khoan Giếng ,Trụ dừng,Huyện Bình Chánh,Trần Đại Nghĩa,106.56852,10.732465,61
3333,HBC 047,Thiên Thành ,Trụ dừng,Huyện Bình Chánh,Trần Đại Nghĩa,106.565108,10.733203,61
3334,HBC 048,Việt Cường Phát,Trụ dừng,Huyện Bình Chánh,Trần Đại Nghĩa,106.561552,10.733936,61
3335,HBC 049,Kênh C,Trụ dừng,Huyện Bình Chánh,Trần Đại Nghĩa,106.556922,10.735195,61
3336,HBC 050,Phòng khám Đa khoa Lê Minh Xuân,Trụ dừng,Huyện Bình Chánh,Trần Đại Nghĩa,106.554508,10.736903,61
3337,HBC 051,Chợ Đảo,Trụ dừng,Huyện Bình Chánh,Trần Đại Nghĩa,106.550243,10.73909,61
3341,HBC 052,Đường số 10,Ô sơn,Huyện Bình Chánh,Trần Đại Nghĩa,106.547245,10.740576,61
3338,HBC 053,Gia Hưng,Trụ dừng,Huyện Bình Chánh,Trần Đại Nghĩa,106.543559,10.742416,61
3343,HBC 070,Gia Hưng,Trụ dừng,Huyện Bình Chánh,Trần Đại Nghĩa,106.543458,10.741984,61
3347,HBC 069,Đường sô 10,Ô sơn,Huyện Bình Chánh,Trần Đại Nghĩa,106.547062,10.740271,61
3345,HBC 068,Chợ Đảo,Ô sơn,Huyện Bình Chánh,Trần Đại Nghĩa,106.550115,10.738821,61
3346,HBC 067,Phòng khám Đa khoa Lê Minh Xuân,Trụ dừng,Huyện Bình Chánh,Trần Đại Nghĩa,106.554052,10.736776,61
3349,HBC 066,Kênh C,Trụ dừng,Huyện Bình Chánh,Trần Đại Nghĩa,106.556654,10.735121,61
3351,HBC 065,Việt Cường Phát,Trụ dừng,Huyện Bình Chánh,Trần Đại Nghĩa,106.561385,10.73383,61
3353,HBC 064,Minh Anh ,Trụ dừng,Huyện Bình Chánh,Trần Đại Nghĩa,106.565205,10.733034,61
3348,HBC 063,Cơ sở Khoan Giếng ,Trụ dừng,Huyện Bình Chánh,Trần Đại Nghĩa,106.568418,10.732323,61
3350,HBC 062,Công ty Robot 2,Trụ dừng,Huyện Bình Chánh,Trần Đại Nghĩa,106.572146,10.731501,61
3352,HBC 061,Đường dẫn Cao tốc,Nhà chờ,Huyện Bình Chánh,Trần Đại Nghĩa,106.575553,10.73072,61
3355,HBC 060,Nguyễn Cửu Phú,Trụ dừng,Huyện Bình Chánh,Trần Đại Nghĩa,106.579598,10.729846,61
3354,HBC 059,Cầu Cái Trung,Trụ dừng,Huyện Bình Chánh,Trần Đại Nghĩa,106.583562,10.728839,61
3356,HBC 058,Đường số 5B,Nhà chờ,Huyện Bình Chánh,Trần Đại Nghĩa,106.585434,10.728301,61
3357,HBC 057,Đường số 4,Ô sơn,Huyện Bình Chánh,Trần Đại Nghĩa,106.58736,10.727827,61
3358,HBC 056,Đường cây Bàng,Nhà chờ,Huyện Bình Chánh,Trần Đại Nghĩa,106.591678,10.72643,61
3361,HBC 055,Tứ Hưng,Trụ dừng,Huyện Bình Chánh,Trần Đại Nghĩa,106.595161,10.72503,61
3359,HBC 054,Quốc lộ 1,Trụ dừng,Huyện Bình Chánh,Trần Đại Nghĩa,106.59885,10.723183,61
761,Q6 003,Chợ An Dương Vương,Trụ dừng,Quận 6,An Dương Vương,106.623602,10.742985,61
4772,Q6 022,Vành Đai,Ô sơn,Quận 6,Vành Đai,106.62439,10.732729,61
1583,Q6 099,Đường 72,Ô sơn,Quận 6,Trần Văn Kiểu,106.62666,10.733229,61
4571,Q6 098,Tòa án Nhân dân Quận 6,Trụ dừng,Quận 6,Trần Văn Kiểu,106.627169,10.736782,61
4549,Q6 097,Thảo Đường Thiền Tự,Ô sơn,Quận 6,Trần Văn Kiểu,106.62784,10.74035,61
4608,Q6 065,Trường Cao đẳng Kinh tế-Kỹ thuật TP.HCM,Trụ dừng,Quận 6,Nguyễn Văn Luông,106.634851,10.743844,61
4217,Q6 066,Bệnh viện Quận 6,Trụ dừng,Quận 6,Nguyễn Văn Luông,106.635157,10.747096,61
3364,BX29,Khu dân cư Long Sơn,Bến xe,Quận 9,Nguyễn Xiển,106.83187,10.890372,61-1
3363,Q9 201,Giáo xứ Long Bình,Ô sơn,Quận 9,Nguyễn Xiển,106.833866,10.888834,61-1
3365,Q9 182,Chùa Bửu Long,Trụ dừng,Quận 9,Nguyễn Xiển,106.837417,10.878772,61-1
3366,Q9 183,Ủy ban nhân dân Phường Long Bình,Trụ dừng,Quận 9,Nguyễn Xiển,106.838447,10.867446,61-1
3368,Q9T168,Sân banh Long Bửu,Trụ dừng,Quận 9,Nguyễn Xiển,106.83688,10.860861,61-1
3369,Q9  200,Nghĩa trang Phúc An Viên,Trụ dừng,Quận 9,Nguyễn Xiển,106.833557,10.853209,61-1
3367,Q9 203,Trường THCS Hưng Bình,Trụ dừng,Quận 9,Nguyễn Xiển,106.831843,10.849228,61-1
3370,Q9T174,Đình Long Hòa,Trụ dừng,Quận 9,Nguyễn Xiển,106.830711,10.846889,61-1
3372,Q9T175,Chợ Gò Công,Trụ dừng,Quận 9,Nguyễn Văn Tăng,106.827632,10.842052,"61-1, D4"
3373,Q9 188,UBND phường Long Thạnh Mỹ,Trụ dừng,Quận 9,Nguyễn Văn Tăng,106.825433,10.841209,"61-1, D4"
3375,Q9T177,Trường Nguyễn Huệ,Trụ dừng,Quận 9,Nguyễn Văn Tăng,106.818352,10.844096,"61-1, D4"
3376,QTD 144,Trường TH Nguyễn Trung Trực,Nhà chờ,Quận Thủ Đức,Kha Vạn Cân,106.754845,10.852065,"61-1, 93"
3378,QTD 143,Ngã ba Chương Dương,Ô sơn,Quận Thủ Đức,Kha Vạn Cân,106.756615,10.856333,"61-1, 93"
3379,QTD 142,Phòng khám đa khoa Á Châu,Ô sơn,Quận Thủ Đức,Kha Vạn Cân,106.758965,10.858556,"61-1, 93"
3380,QTD 141,Ngã ba Hoàng Diệu II,Trụ dừng,Quận Thủ Đức,Kha Vạn Cân,106.760712,10.860415,"61-1, 93"
3382,QTD 140,UBND phường Linh Trung,Trụ dừng,Quận Thủ Đức,Kha Vạn Cân,106.7612,10.863985,"61-1, 93"
7216,BXLT Di An,Bến xe Tân Đông Hiệp,Bến xe,Ngoại thành,ĐT43C,106.743188,10.930015,61-1
4555,QTĐT0016,Nhà hàng tiệc cưới Phố Đôi,Nhà chờ,Quận Thủ Đức,Kha Vạn Cân,106.762438,10.867725,61-1
3387,QTD 135,UBND phường Linh Trung,Trụ dừng,Quận Thủ Đức,Kha Vạn Cân,106.761199,10.864264,"61-1, 93"
3386,QTD 134,Ngã ba Hoàng Diệu II,Trụ dừng,Quận Thủ Đức,Kha Vạn Cân,106.760663,10.860581,"61-1, 93"
3388,QTD 133,Phòng khám đa khoa Á Châu,Trụ dừng,Quận Thủ Đức,Kha Vạn Cân,106.758603,10.858411,"61-1, 93"
3389,QTD 132,Ngã ba Chương Dương,Trụ dừng,Quận Thủ Đức,Kha Vạn Cân,106.756103,10.855956,"61-1, 93"
3391,QTD 131,Trường TH Nguyễn Trung Trực,Trụ dừng,Quận Thủ Đức,Kha Vạn Cân,106.754757,10.851615,"61-1, 93"
6983,QHCTD_4,Bãi xe Phường Bình Thọ,Bến bãi QH chung QH,Quận Thủ Đức,Võ Văn Ngân,106.756484,10.851067,"61-1, 89"
4131,Q9T179,Ngã ba Mỹ Thành,Trụ dừng,Quận 9,Nguyễn Văn Tăng,106.814682,10.849007,"61-1, D4"
3392,Q9 192,Trường THPT Nguyễn Huệ,Trụ dừng,Quận 9,Nguyễn Văn Tăng,106.817963,10.844434,"61-1, D4"
3396,Q9 193,UBND phường Long Thạnh Mỹ,Trụ dừng,Quận 9,Nguyễn Văn Tăng,106.824231,10.841062,"61-1, D4"
3393,Q9 194,Chợ Gò Công,Ô sơn,Quận 9,Nguyễn Văn Tăng,106.828067,10.842184,"61-1, D4"
4229,BX75,Trạm nước sạch Long Bình,Bến xe,Quận Thủ Đức,Nguyễn Văn Tăng,106.828936,10.842969,61-1
3397,Q9 195,Đình Long Hòa,Trụ dừng,Quận 9,Nguyễn Xiển,106.830604,10.84613,61-1
3394,Q9 196,Trường THCS Hưng Bình,Trụ dừng,Quận 9,Nguyễn Xiển,106.83217,10.849481,61-1
3399,Q9T185,Nghĩa trang Phúc An Viên,Trụ dừng,Quận 9,Nguyễn Văn Tăng,106.833984,10.853764,61-1
3398,Q9 197,Sân banh Long Bửu,Trụ dừng,Quận 9,Nguyễn Xiển,106.837202,10.861092,61-1
3400,Q9 184,Ủy ban nhân dân Phường Long Bình,Trụ dừng,Quận 9,Nguyễn Xiển,106.838715,10.867752,61-1
3402,Q9 199,Chùa Bửu Long,Trụ dừng,Quận 9,Nguyễn Xiển,106.837063,10.87892,61-1
3401,Q9 200,Giáo xứ Long Bình,Ô sơn,Quận 9,Nguyễn Xiển,106.834166,10.889382,61-1
3403,QTD 210,Xây dựng Ngọc Đào,Trụ dừng,Quận Thủ Đức,Quốc lộ 13,106.723175,10.866679,61-3
3405,QTD 211,Cầu Vĩnh Bình,Trụ dừng,Quận Thủ Đức,Quốc lộ 13,106.717964,10.868033,61-3
7257,BXLT Thu Dau Mot,Bến xe Thủ Dầu Một,Bến xe,Ngoại thành,Đường 30 tháng 4,106.668524,10.96564,61-3
3362,QTD 212,Cầu Vĩnh Bình,Trụ dừng,Quận Thủ Đức,Quốc lộ 13,106.718254,10.867865,61-3
3360,QTD 213,Xây dựng Ngọc Đào,Trụ dừng,Quận Thủ Đức,Quốc lộ 13,106.722581,10.867065,61-3
3874,BX 64,Bến Dược,Bến xe,Huyện Củ Chi,Tỉnh lộ 15,106.455331,11.154824,"61-4, 79"
7217,BXLT Dau Tieng,Bến xe Dầu Tiếng,Bến xe,Ngoại thành,Thị Trấn Dầu Tiếng,106.362789,11.279727,61-4
7591,BXLT Binh Duong,Bến xe Bình Dương,Bến xe,Ngoại thành,Ba Mươi Tháng Tư,106.66818,10.966272,61-7
1014,Q11 025,Đường 3/2,Trụ dừng,Quận 11,Lê Đại Hành,106.657323,10.761831,62
1016,Q11 033,Cổng chào Công viên Đầm sen,Trụ dừng,Quận 11,Lãnh Binh Thăng,106.655858,10.762285,62
2583,QTP 202,Cây Keo,Trụ dừng,Quận Tân Phú,Lũy Bán Bích,106.632072,10.771828,"62, 64, 69"
4292,QTP 203,Công ty Nhựa Tân Phú,Trụ dừng,Quận Tân Phú,Lũy Bán Bích,106.632764,10.774437,"62, 64, 69"
4317,QTP 204,Đình Hòa Thạnh,Trụ dừng,Quận Tân Phú,Lũy Bán Bích,106.633966,10.776355,"62, 64, 69"
4318,QTP 205,Thoại Ngọc Hầu,Trụ dừng,Quận Tân Phú,Lũy Bán Bích,106.635575,10.779464,"62, 64, 69"
4319,QTPT236,Phú thọ Hòa,Trụ dừng,Quận Tân Phú,Lũy Bán Bích,106.636273,10.783048,"62, 64, 69"
4320,QTP 207,Ủy Ban nhân dân quận Tân Phú,Trụ dừng,Quận Tân Phú,Lũy Bán Bích,106.636605,10.78505,"62, 64, 69"
4321,QTPT239,Vườn Lài,Trụ dừng,Quận Tân Phú,Lũy Bán Bích,106.637029,10.788086,62
4322,QTP 209,Thống Nhất,Trụ dừng,Quận Tân Phú,Lũy Bán Bích,106.637303,10.789693,62
3407,Q12 140,Đường song hành QL 22,Trụ dừng,Quận 12,Nguyễn Văn Quá,106.626762,10.827323,62
3406,Q12 141,Ngân hàng ACB,Trụ dừng,Quận 12,Nguyễn Văn Quá,106.627148,10.829908,62
3409,Q12 142,Sân bóng Cây Sộp,Trụ dừng,Quận 12,Nguyễn Văn Quá,106.627888,10.832068,62
3408,Q12 143,Nhà hàng Đông Phương,Trụ dừng,Quận 12,Nguyễn Văn Quá,106.628999,10.835909,62
3411,Q12 144,Trường Phan Bội Châu,Trụ dừng,Quận 12,Nguyễn Văn Quá,106.629578,10.838032,62
3410,Q12 145,Cafe Venus,Trụ dừng,Quận 12,Nguyễn Văn Quá,106.630458,10.84153,62
3412,Q12 146,Chợ An Sương,Trụ dừng,Quận 12,Nguyễn Văn Quá,106.631944,10.84436,62
3413,Q12 147,Quang Trung,Trụ dừng,Quận 12,Nguyễn Văn Quá,106.633886,10.846415,62
3415,Q12 148,Quang Trung,Trụ dừng,Quận 12,Nguyễn Văn Quá,106.634148,10.846736,62
3414,Q12 149,Chợ An Sương,Trụ dừng,Quận 12,Nguyễn Văn Quá,106.631423,10.844001,62
3417,Q12 150,Cafe Venus,Trụ dừng,Quận 12,Nguyễn Văn Quá,106.630463,10.841826,62
3416,Q12 151,Trường Phan Bội Châu,Trụ dừng,Quận 12,Nguyễn Văn Quá,106.629535,10.838375,62
3419,Q12 152,Nhà hàng Đông Phương,Trụ dừng,Quận 12,Nguyễn Văn Quá,106.628602,10.834897,62
3421,Q12 153,Sân bóng đá Cây Sộp,Trụ dừng,Quận 12,Nguyễn Văn Quá,106.627867,10.8324,62
3418,Q12 154,Ngân hàng ACB,Trụ dừng,Quận 12,Nguyễn Văn Quá,106.627148,10.830282,62
3420,Q12 155,Đường song hành QL22,Ô sơn,Quận 12,Nguyễn Văn Quá,106.626713,10.828106,62
4313,QTP 187,Thống Nhất,Trụ dừng,Quận Tân Phú,Lũy Bán Bích,106.637088,10.789993,62
4314,QTP 188,Vườn Lài,Trụ dừng,Quận Tân Phú,Lũy Bán Bích,106.636766,10.787785,62
3574,QTP 189,Ủy Ban nhân dân quận Tân Phú,Nhà chờ,Quận Tân Phú,Lũy Bán Bích,106.636385,10.78534,"62, 64, 69"
3575,QTP 190,Phú thọ Hòa,Trụ dừng,Quận Tân Phú,Lũy Bán Bích,106.63594,10.782489,"62, 64, 69"
3576,QTP 191,Thoại Ngọc Hầu,Trụ dừng,Quận Tân Phú,Lũy Bán Bích,106.635237,10.779211,"62, 64, 69"
3577,QTPT220,Đình Hòa Thạnh,Trụ dừng,Quận Tân Phú,Lũy Bán Bích,106.634159,10.777061,"62, 64, 69"
3578,QTP 193,công ty nhựa Tân Phú,Trụ dừng,Quận Tân Phú,Lũy Bán Bích,106.632625,10.774632,"62, 64, 69"
3579,QTP 194,Cây Keo,Trụ dừng,Quận Tân Phú,Lũy Bán Bích,106.631831,10.771633,"62, 64, 69"
1049,Q11 049,Chợ Thiết,Trụ dừng,Quận 11,Phó Cơ Điều,106.656982,10.761036,62
3876,HBC 374,Bờ Nhà thờ,Trụ dừng,Huyện Bình Chánh,Quốc lộ 1A,106.565602,10.662211,"62-1, 62-10, 62-8, 63-1"
3424,HBC 375,Bình Trường,Trụ dừng,Huyện Bình Chánh,Quốc lộ 1A,106.560795,10.659364,"62-1, 62-10, 62-8, 63-1"
3425,HBC 376,Ba Làng,Trụ dừng,Huyện Bình Chánh,Quốc lộ 1A,106.556289,10.656791,"62-1, 62-10, 62-8, 63-1"
7694,BXLT Tan Tru,Bến xe khách Tân Trụ,Bến xe,Ngoại thành,Đức Tân,106.519682,10.521948,62-1
3427,HBC 377,Ba Làng,Trụ dừng,Huyện Bình Chánh,Quốc lộ 1A,106.556552,10.65658,"62-1, 62-10, 62-8, 63-1"
3428,HBC 378,Bình Trường,Trụ dừng,Huyện Bình Chánh,Quốc lộ 1A,106.56094,10.659037,"62-1, 62-10, 62-8, 63-1"
3429,HBC 379,Bờ Nhà thờ,Trụ dừng,Huyện Bình Chánh,Quốc lộ 1A,106.566208,10.6622,"62-1, 62-10, 62-8, 63-1"
7219,BXLT Thanh Vinh Dong,Bến xe Thanh Vĩnh Đông,Bến xe,Ngoại thành,ĐT 827,106.572146,10.435904,62-10
7263,BXLT Tan Tap,Bến xe Tân Tập ,Bến xe,Ngoại thành,Đường DT 19,106.734581,10.530851,62-11
3433,LA_5,Kênh T14,Ô sơn,Huyện Bình Chánh,Đinh Đức Thiện,106.587199,10.651398,62-2
7220,BXLT Tan Lan,Bến xe Ngã 3 Tân Lân,Bến xe,Ngoại thành,ĐT 826,106.607723,10.521569,62-2
3434,LA_6,Kênh T14,Ô sơn,Huyện Bình Chánh,Đinh Đức Thiện,106.587338,10.651324,62-2
5826,HCC 238,Công an Huyện Củ Chi,Ô sơn,Huyện Củ Chi,Tỉnh lộ 8,106.485189,10.966261,62-3
3917,QCCT381,Nhà hàng Xuân Anh,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 8,106.482357,10.962332,62-3
3918,QCCT383,Cây xăng Tài Lộc 18,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 8,106.475464,10.961232,62-3
3921,QCCT384,UBND xã Tân An Hội,Nhà chờ,Huyện Củ Chi,Tỉnh lộ 8,106.472336,10.961569,62-3
3919,QCCT385,Vật liệu xây dựng Thu Hà,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 8,106.469254,10.958583,62-3
3920,QCCT386,Trạm Cấp nước,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 8,106.465657,10.954722,62-3
3922,QCCT387,Công ty sắt An Huy,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 8,106.460803,10.94954,62-3
3923,QCCT388,Cầu Thầy Cai,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 8,106.454939,10.943641,62-3
7209,BXLT Hau Nghia,Bến xe Hậu Nghĩa,Bến xe,Ngoại thành,3 tháng 2,106.393039,10.900982,"62-3, 62-5, 62-6"
3928,HCC 203,Cầu Thầy Cai,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 8,106.455304,10.943862,62-3
3930,HCC 204,Công ty Kim Tường,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 8,106.459558,10.948139,62-3
3929,HCC 205,Trạm cấp nước,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 8,106.465614,10.954522,62-3
3925,HCC 206,cafe Giọt Đắng,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 8,106.469085,10.958082,62-3
3926,HCC 207,UBND xã Tân An Hội,Ô sơn,Huyện Củ Chi,Tỉnh lộ 8,106.472449,10.961442,62-3
3927,HCC 208,Cây xăng Tài Lộc 18,Ô sơn,Huyện Củ Chi,Tỉnh lộ 8,106.475614,10.961047,62-3
3932,HCC 209,Nhà hàng Xuân Anh,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 8,106.482244,10.962101,62-3
3931,HCC 210,Công an huyện Củ Chi,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 8,106.485275,10.966082,62-3
3933,BX 88,Tân Túc,Bến xe,Huyện Bình Chánh,Nguyễn Hữu Trí,106.551528,10.684682,"62-4, 84"
7259,BXLT KDC Nam Long,Khu dân cư Nam Long,Bến xe,Ngoại thành,ĐT 824,106.464842,10.6621,62-4
3954,HHM 059,Ngã 4 Hóc Môn,Trụ dừng,Huyện Hóc Môn,Nguyễn Văn Bứa,106.586013,10.883492,"62-5, 85"
3950,HHM 060,Chợ Xuân Thới Sơn,Trụ dừng,Huyện Hóc Môn,Nguyễn Văn Bứa,106.583444,10.882165,"62-5, 85"
3953,HHM 061,Nguyễn Thị Thử,Trụ dừng,Huyện Hóc Môn,Nguyễn Văn Bứa,106.581652,10.879463,"62-5, 85"
3951,HHM 062,Công ty cáp Vĩnh Thịnh,Trụ dừng,Huyện Hóc Môn,Nguyễn Văn Bứa,106.574432,10.874395,"62-5, 85"
3974,HHM 063,Sân Banh,Trụ dừng,Huyện Hóc Môn,Nguyễn Văn Bứa,106.570215,10.872556,"62-5, 85"
2224,HHM 064,Dương Công Khi,Trụ dừng,Huyện Hóc Môn,Nguyễn Văn Bứa,106.564894,10.871113,"62-5, 85"
3945,HHM 065,Ngã Ba Giồng,Trụ dừng,Huyện Hóc Môn,Nguyễn Văn Bứa,106.559878,10.869047,"62-5, 78, 85"
3941,HHM 070,Khu công nghiệp Nhị Xuân,Trụ dừng,Huyện Hóc Môn,Nguyễn Văn Bứa,106.531098,10.872714,62-5
2276,HHM 071,Khu công nghiệp Nhị Xuân,Trụ dừng,Huyện Hóc Môn,Nguyễn Văn Bứa,106.530594,10.872619,62-5
3964,HHM 076,Ngã 3 Giồng,Trụ dừng,Huyện Hóc Môn,Nguyễn Văn Bứa,106.55924,10.868647,"62-5, 78, 85"
3944,HHM 077,Dương Công Khi,Trụ dừng,Huyện Hóc Môn,Nguyễn Văn Bứa,106.564593,10.870844,"62-5, 85"
2274,HHM 078,Sân Banh,Trụ dừng,Huyện Hóc Môn,Nguyễn Văn Bứa,106.56977,10.872319,"62-5, 85"
3956,HHM 079,Công ty cáp Vĩnh Thịnh,Trụ dừng,Huyện Hóc Môn,Nguyễn Văn Bứa,106.574062,10.874026,"62-5, 85"
3940,HHM 080,Nguyễn Thị Thử,Trụ dừng,Huyện Hóc Môn,Nguyễn Văn Bứa,106.581266,10.878925,"62-5, 85"
3943,HHM 081,Chợ Xuân Thới Sơn,Ô sơn,Huyện Hóc Môn,Nguyễn Văn Bứa,106.583133,10.881317,"62-5, 85"
3952,HHM 082,Ngã tư Hóc Môn,Trụ dừng,Huyện Hóc Môn,Nguyễn Văn Bứa,106.586416,10.883508,"62-5, 85"
6942,QH568_1,Bến xe Chợ Lớn,Bến Bãi QH 568,Quận 5,Lê Quang Sung,106.651293,10.751154,62-6
4763,Q6 005,Coop mart Phú Lâm,Nhà chờ,Quận 6,Bà Hom,106.633746,10.754258,"62-6, 62-7, 81"
4764,Q6 006,Chợ Phú Lâm,Trụ dừng,Quận 6,Bà Hom,106.630613,10.754885,"62-6, 62-7, 81"
4765,Q6 007,Y tế Dự phòng,Trụ dừng,Quận 6,Bà Hom,106.628993,10.755207,"62-6, 62-7, 81"
4766,Q6 008,Ngã tư Cây Da Sà,Trụ dừng,Quận 6,Bà Hom,106.626563,10.755665,"62-6, 62-7, 81"
3455,QBT 135,Siêu thị Phú Lâm,Ô sơn,Quận Bình Tân,"Tỉnh lộ 10,Tân Tạo, Hồ Chí Minh, Việt Nam",106.620567,10.757201,"62-6, 62-7, 81"
3457,QBT 136,Chợ Phú Lâm,Trụ dừng,Quận Bình Tân,"Tỉnh lộ 10,Tân Tạo, Hồ Chí Minh, Việt Nam",106.618355,10.757481,"62-6, 62-7, 81"
3458,QBT 137,Đường số 10,Trụ dừng,Quận Bình Tân,"Tỉnh lộ 10,Tân Tạo, Hồ Chí Minh, Việt Nam",106.615394,10.757873,"62-6, 81"
